x-axis,1,2,3,4
-22.80000E-03,+666.74995E-03,-1.62500000E+00,-2.43750000E+00,-2.62500000E+00
-22.75000E-03,+822.99995E-03,-1.62500000E+00,-2.12500000E+00,-2.62500000E+00
-22.70000E-03,+979.24995E-03,-1.62500000E+00,-2.43750000E+00,-2.00000000E+00
-22.65000E-03,+729.24995E-03,-6.93750000E+00,+18.81250000E+00,-8.25000000E+00
-22.60000E-03,+479.24995E-03,-2.56250000E+00,+2.56250000E+00,-4.50000000E+00
-22.55000E-03,+697.99995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
-22.50000E-03,+854.24995E-03,-1.31250000E+00,-2.43750000E+00,-2.00000000E+00
-22.45000E-03,+947.99995E-03,-1.31250000E+00,-2.12500000E+00,-2.62500000E+00
-22.40000E-03,+572.99995E-03,-7.25000000E+00,+18.81250000E+00,-7.62500000E+00
-22.35000E-03,+510.49995E-03,-2.87500000E+00,+4.75000000E+00,-4.50000000E+00
-22.30000E-03,+697.99995E-03,-1.31250000E+00,-2.12500000E+00,-1.37500000E+00
-22.25000E-03,+916.74995E-03,-1.00000000E+00,-2.12500000E+00,-2.00000000E+00
-22.20000E-03,+979.24995E-03,-6.62500000E+00,+19.12500000E+00,-8.25000000E+00
-22.15000E-03,+479.24995E-03,-6.93750000E+00,+19.12500000E+00,-8.25000000E+00
-22.10000E-03,+604.24995E-03,-1.00000000E+00,-1.81250000E+00,-2.00000000E+00
-22.05000E-03,+760.49995E-03,-1.00000000E+00,-2.12500000E+00,-1.37500000E+00
-22.00000E-03,+916.74995E-03,-1.00000000E+00,-1.81250000E+00,-2.00000000E+00
-21.95000E-03,+822.99995E-03,-6.62500000E+00,+19.12500000E+00,-8.25000000E+00
-21.90000E-03,+479.24995E-03,-6.62500000E+00,+19.43750000E+00,-7.62500000E+00
-21.85000E-03,+604.24995E-03,-1.00000000E+00,-1.50000000E+00,-2.00000000E+00
-21.80000E-03,+760.49995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
-21.75000E-03,+854.24995E-03,-1.00000000E+00,-1.81250000E+00,-2.00000000E+00
-21.70000E-03,+510.49995E-03,-8.50000000E+00,+17.87500000E+00,-750.00000E-03
-21.65000E-03,+385.49995E-03,-2.56250000E+00,+4.12500000E+00,-3.87500000E+00
-21.60000E-03,+541.74995E-03,-1.31250000E+00,-1.81250000E+00,-2.00000000E+00
-21.55000E-03,+666.74995E-03,-1.00000000E+00,-1.81250000E+00,-2.62500000E+00
-21.50000E-03,+760.49995E-03,-1.31250000E+00,-1.81250000E+00,-2.00000000E+00
-21.45000E-03,+416.74995E-03,-8.81250000E+00,+16.93750000E+00,+500.00000E-03
-21.40000E-03,+385.49995E-03,-2.56250000E+00,+4.12500000E+00,-3.25000000E+00
-21.35000E-03,+479.24995E-03,-1.00000000E+00,-1.81250000E+00,-2.62500000E+00
-21.30000E-03,+604.24995E-03,-1.31250000E+00,-1.81250000E+00,-2.00000000E+00
-21.25000E-03,+604.24995E-03,-8.81250000E+00,+17.25000000E+00,+1.12500000E+00
-21.20000E-03,+322.99995E-03,-9.12500000E+00,+17.25000000E+00,+1.12500000E+00
-21.15000E-03,+385.49995E-03,-3.81250000E+00,+4.12500000E+00,-1.37500000E+00
-21.10000E-03,+479.24995E-03,-1.62500000E+00,-1.81250000E+00,-1.37500000E+00
-21.05000E-03,+572.99995E-03,-1.00000000E+00,-2.12500000E+00,-1.37500000E+00
-21.00000E-03,+447.99995E-03,-8.81250000E+00,+17.25000000E+00,+2.37500000E+00
-20.95000E-03,+291.74995E-03,-9.43750000E+00,+16.31250000E+00,+5.50000000E+00
-20.90000E-03,+416.74995E-03,-3.50000000E+00,+3.81250000E+00,-1.37500000E+00
-20.85000E-03,+541.74995E-03,-1.31250000E+00,-1.81250000E+00,-2.62500000E+00
-20.80000E-03,+604.24995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
-20.75000E-03,+354.24995E-03,-8.81250000E+00,+16.93750000E+00,+2.37500000E+00
-20.70000E-03,+322.99995E-03,-4.12500000E+00,+5.37500000E+00,-125.00000E-03
-20.65000E-03,+416.74995E-03,-3.81250000E+00,+3.81250000E+00,-125.00000E-03
-20.60000E-03,+510.49995E-03,-1.00000000E+00,-2.12500000E+00,-1.37500000E+00
-20.55000E-03,+635.49995E-03,-1.31250000E+00,-2.12500000E+00,-750.00000E-03
-20.50000E-03,+291.74995E-03,-9.12500000E+00,+16.62500000E+00,+3.00000000E+00
-20.45000E-03,+354.24995E-03,-4.43750000E+00,+4.43750000E+00,-125.00000E-03
-20.40000E-03,+447.99995E-03,-1.62500000E+00,-875.00000E-03,-2.62500000E+00
-20.35000E-03,+541.74995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
-20.30000E-03,+510.49995E-03,-9.43750000E+00,+16.93750000E+00,+3.62500000E+00
-20.25000E-03,+291.74995E-03,-9.75000000E+00,+16.00000000E+00,+5.50000000E+00
-20.20000E-03,+385.49995E-03,-4.12500000E+00,+4.43750000E+00,+500.00000E-03
-20.15000E-03,+510.49995E-03,-1.31250000E+00,-1.81250000E+00,-1.37500000E+00
-20.10000E-03,+572.99995E-03,-1.31250000E+00,-2.12500000E+00,-1.37500000E+00
-20.05000E-03,+416.74995E-03,-9.43750000E+00,+16.62500000E+00,+4.87500000E+00
-20.00000E-03,+291.74995E-03,-4.43750000E+00,+4.75000000E+00,-125.00000E-03
-19.95000E-03,+385.49995E-03,-4.43750000E+00,+4.12500000E+00,+500.00000E-03
-19.90000E-03,+541.74995E-03,-1.62500000E+00,-2.12500000E+00,-1.37500000E+00
-19.85000E-03,+635.49995E-03,-1.31250000E+00,-1.81250000E+00,-2.00000000E+00
-19.80000E-03,+322.99995E-03,-10.06250000E+00,+16.31250000E+00,+4.87500000E+00
-19.75000E-03,+322.99995E-03,-4.43750000E+00,+4.12500000E+00,+500.00000E-03
-19.70000E-03,+447.99995E-03,-1.93750000E+00,-250.00000E-03,-2.00000000E+00
-19.65000E-03,+572.99995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
-19.60000E-03,+604.24995E-03,-9.75000000E+00,+16.31250000E+00,+5.50000000E+00
-19.55000E-03,+291.74995E-03,-10.06250000E+00,+16.00000000E+00,+5.50000000E+00
-19.50000E-03,+416.74995E-03,-4.12500000E+00,+3.81250000E+00,+1.12500000E+00
-19.45000E-03,+635.49995E-03,-2.56250000E+00,+2.25000000E+00,-3.25000000E+00
-19.40000E-03,+822.99995E-03,-2.56250000E+00,+2.25000000E+00,-3.87500000E+00
-19.35000E-03,+791.74995E-03,-11.00000000E+00,+10.68750000E+00,+14.25000000E+00
-19.30000E-03,+479.24995E-03,-11.31250000E+00,+12.25000000E+00,+14.25000000E+00
-19.25000E-03,+697.99995E-03,-2.56250000E+00,+1.93750000E+00,-3.87500000E+00
-19.20000E-03,+916.74995E-03,-2.56250000E+00,+1.93750000E+00,-3.87500000E+00
-19.15000E-03,+1.10424995E+00,-2.87500000E+00,+2.56250000E+00,-3.25000000E+00
-19.10000E-03,+760.49995E-03,-10.68750000E+00,+9.43750000E+00,+14.87500000E+00
-19.05000E-03,+572.99995E-03,-2.25000000E+00,+1.31250000E+00,-3.87500000E+00
-19.00000E-03,+729.24995E-03,-2.56250000E+00,+1.31250000E+00,-3.87500000E+00
-18.95000E-03,+885.49995E-03,-1.93750000E+00,+1.31250000E+00,-3.25000000E+00
-18.90000E-03,+979.24995E-03,-1.62500000E+00,-2.12500000E+00,-2.62500000E+00
-18.85000E-03,+541.74995E-03,-10.37500000E+00,+8.81250000E+00,+15.50000000E+00
-18.80000E-03,+479.24995E-03,-2.25000000E+00,+1.00000000E+00,-2.62500000E+00
-18.75000E-03,+604.24995E-03,-2.56250000E+00,+687.50000E-03,-3.25000000E+00
-18.70000E-03,+729.24995E-03,-2.25000000E+00,+687.50000E-03,-3.25000000E+00
-18.65000E-03,+697.99995E-03,-10.37500000E+00,+8.18750000E+00,+14.87500000E+00
-18.60000E-03,+354.24995E-03,-10.37500000E+00,+7.25000000E+00,+14.87500000E+00
-18.55000E-03,+447.99995E-03,-2.25000000E+00,+687.50000E-03,-3.25000000E+00
-18.50000E-03,+604.24995E-03,-2.25000000E+00,+375.00000E-03,-3.25000000E+00
-18.45000E-03,+697.99995E-03,-2.25000000E+00,+62.50000E-03,-3.25000000E+00
-18.40000E-03,+541.74995E-03,-10.06250000E+00,+7.56250000E+00,+14.87500000E+00
-18.35000E-03,+354.24995E-03,-9.43750000E+00,+3.18750000E+00,+16.75000000E+00
-18.30000E-03,+479.24995E-03,-1.93750000E+00,-250.00000E-03,-3.87500000E+00
-18.25000E-03,+572.99995E-03,-2.25000000E+00,-250.00000E-03,-3.87500000E+00
-18.20000E-03,+697.99995E-03,-2.25000000E+00,+1.00000000E+00,-3.25000000E+00
-18.15000E-03,+416.74995E-03,-10.37500000E+00,+6.93750000E+00,+15.50000000E+00
-18.10000E-03,+354.24995E-03,-4.43750000E+00,+1.62500000E+00,+3.00000000E+00
-18.05000E-03,+510.49995E-03,-1.93750000E+00,-562.50000E-03,-2.62500000E+00
-18.00000E-03,+572.99995E-03,-1.93750000E+00,-562.50000E-03,-2.62500000E+00
-17.95000E-03,+729.24995E-03,-6.31250000E+00,+9.43750000E+00,-2.62500000E+00
-17.90000E-03,+354.24995E-03,-10.06250000E+00,+6.00000000E+00,+14.87500000E+00
-17.85000E-03,+385.49995E-03,-4.43750000E+00,+1.62500000E+00,+3.00000000E+00
-17.80000E-03,+510.49995E-03,-1.93750000E+00,-875.00000E-03,-3.25000000E+00
-17.75000E-03,+604.24995E-03,-1.93750000E+00,-1.18750000E+00,-3.25000000E+00
-17.70000E-03,+510.49995E-03,-9.75000000E+00,+5.68750000E+00,+16.12500000E+00
-17.65000E-03,+291.74995E-03,-9.75000000E+00,+5.37500000E+00,+16.75000000E+00
-17.60000E-03,+385.49995E-03,-4.12500000E+00,+687.50000E-03,+3.00000000E+00
-17.55000E-03,+510.49995E-03,-1.93750000E+00,-1.50000000E+00,-2.62500000E+00
-17.50000E-03,+604.24995E-03,-1.93750000E+00,-875.00000E-03,-3.25000000E+00
-17.45000E-03,+385.49995E-03,-9.75000000E+00,+4.75000000E+00,+14.87500000E+00
-17.40000E-03,+322.99995E-03,-4.43750000E+00,+687.50000E-03,+4.25000000E+00
-17.35000E-03,+416.74995E-03,-4.43750000E+00,+1.00000000E+00,+3.62500000E+00
-17.30000E-03,+510.49995E-03,-1.31250000E+00,-1.81250000E+00,-2.62500000E+00
-17.25000E-03,+635.49995E-03,-1.31250000E+00,-2.12500000E+00,-2.00000000E+00
-17.20000E-03,+354.24995E-03,-9.75000000E+00,+4.12500000E+00,+16.12500000E+00
-17.15000E-03,+322.99995E-03,-4.12500000E+00,+375.00000E-03,+4.25000000E+00
-17.10000E-03,+447.99995E-03,-5.06250000E+00,+2.25000000E+00,+4.87500000E+00
-17.05000E-03,+541.74995E-03,-1.62500000E+00,-1.81250000E+00,-2.62500000E+00
-17.00000E-03,+604.24995E-03,-9.43750000E+00,+3.50000000E+00,+16.12500000E+00
-16.95000E-03,+291.74995E-03,-9.75000000E+00,+3.81250000E+00,+16.12500000E+00
-16.90000E-03,+385.49995E-03,-4.43750000E+00,+62.50000E-03,+4.25000000E+00
-16.85000E-03,+447.99995E-03,-1.31250000E+00,-2.12500000E+00,-2.62500000E+00
-16.80000E-03,+604.24995E-03,-1.62500000E+00,-1.81250000E+00,-2.62500000E+00
-16.75000E-03,+479.24995E-03,-9.43750000E+00,+3.18750000E+00,+16.12500000E+00
-16.70000E-03,+291.74995E-03,-10.37500000E+00,+6.62500000E+00,+15.50000000E+00
-16.65000E-03,+385.49995E-03,-3.81250000E+00,-875.00000E-03,+3.62500000E+00
-16.60000E-03,+479.24995E-03,-1.62500000E+00,-2.12500000E+00,-2.00000000E+00
-16.55000E-03,+572.99995E-03,-1.31250000E+00,-2.12500000E+00,-3.25000000E+00
-16.50000E-03,+385.49995E-03,-9.43750000E+00,+2.25000000E+00,+15.50000000E+00
-16.45000E-03,+322.99995E-03,-4.43750000E+00,-875.00000E-03,+4.25000000E+00
-16.40000E-03,+416.74995E-03,-2.87500000E+00,-2.43750000E+00,+2.37500000E+00
-16.35000E-03,+541.74995E-03,-1.31250000E+00,-1.81250000E+00,-2.00000000E+00
-16.30000E-03,+666.74995E-03,-1.31250000E+00,-2.12500000E+00,-2.62500000E+00
-16.25000E-03,+354.24995E-03,-9.12500000E+00,+2.25000000E+00,+16.12500000E+00
-16.20000E-03,+354.24995E-03,-3.50000000E+00,-3.06250000E+00,+3.00000000E+00
-16.15000E-03,+666.74995E-03,-1.93750000E+00,-1.18750000E+00,-2.00000000E+00
-16.10000E-03,+916.74995E-03,-1.93750000E+00,-1.18750000E+00,-2.00000000E+00
-16.05000E-03,+916.74995E-03,-7.25000000E+00,-6.81250000E+00,+18.62500000E+00
-16.00000E-03,+479.24995E-03,-7.56250000E+00,-6.81250000E+00,+18.62500000E+00
-15.95000E-03,+635.49995E-03,-1.62500000E+00,-1.18750000E+00,-2.00000000E+00
-15.90000E-03,+791.74995E-03,-1.62500000E+00,-875.00000E-03,-1.37500000E+00
-15.85000E-03,+979.24995E-03,-1.62500000E+00,-875.00000E-03,-2.00000000E+00
-15.80000E-03,+760.49995E-03,-7.25000000E+00,-6.50000000E+00,+19.25000000E+00
-15.75000E-03,+479.24995E-03,-3.18750000E+00,-2.12500000E+00,+3.62500000E+00
-15.70000E-03,+697.99995E-03,-1.31250000E+00,-875.00000E-03,-2.00000000E+00
-15.65000E-03,+822.99995E-03,-1.62500000E+00,-875.00000E-03,-1.37500000E+00
-15.60000E-03,+979.24995E-03,-1.62500000E+00,-562.50000E-03,-1.37500000E+00
-15.55000E-03,+572.99995E-03,-7.25000000E+00,-6.18750000E+00,+19.87500000E+00
-15.50000E-03,+572.99995E-03,-3.18750000E+00,-2.12500000E+00,+3.62500000E+00
-15.45000E-03,+697.99995E-03,-1.31250000E+00,-562.50000E-03,-2.62500000E+00
-15.40000E-03,+885.49995E-03,-1.62500000E+00,-875.00000E-03,-1.37500000E+00
-15.35000E-03,+1.01049995E+00,-6.93750000E+00,-6.18750000E+00,+19.25000000E+00
-15.30000E-03,+510.49995E-03,-6.93750000E+00,-5.87500000E+00,+19.25000000E+00
-15.25000E-03,+604.24995E-03,-1.62500000E+00,-250.00000E-03,-1.37500000E+00
-15.20000E-03,+760.49995E-03,-1.62500000E+00,-875.00000E-03,-2.00000000E+00
-15.15000E-03,+916.74995E-03,-1.62500000E+00,-562.50000E-03,-1.37500000E+00
-15.10000E-03,+854.24995E-03,-6.93750000E+00,-6.18750000E+00,+19.25000000E+00
-15.05000E-03,+479.24995E-03,-7.25000000E+00,-5.87500000E+00,+19.25000000E+00
-15.00000E-03,+604.24995E-03,-1.62500000E+00,-562.50000E-03,-2.00000000E+00
-14.95000E-03,+822.99995E-03,-1.31250000E+00,-562.50000E-03,-1.37500000E+00
-14.90000E-03,+1.01049995E+00,-1.62500000E+00,-875.00000E-03,-1.37500000E+00
-14.85000E-03,+697.99995E-03,-375.00000E-03,-8.06250000E+00,+18.00000000E+00
-14.80000E-03,+416.74995E-03,-2.56250000E+00,-2.12500000E+00,+4.25000000E+00
-14.75000E-03,+604.24995E-03,-1.31250000E+00,-562.50000E-03,-1.37500000E+00
-14.70000E-03,+729.24995E-03,-1.31250000E+00,-562.50000E-03,-1.37500000E+00
-14.65000E-03,+822.99995E-03,-1.31250000E+00,-875.00000E-03,-2.00000000E+00
-14.60000E-03,+479.24995E-03,+875.00000E-03,-7.75000000E+00,+17.37500000E+00
-14.55000E-03,+447.99995E-03,-2.87500000E+00,-1.81250000E+00,+3.62500000E+00
-14.50000E-03,+541.74995E-03,-1.00000000E+00,-562.50000E-03,-2.00000000E+00
-14.45000E-03,+635.49995E-03,-1.31250000E+00,-250.00000E-03,-2.00000000E+00
-14.40000E-03,+666.74995E-03,+1.50000000E+00,-8.37500000E+00,+16.75000000E+00
-14.35000E-03,+322.99995E-03,+1.50000000E+00,-8.06250000E+00,+18.00000000E+00
-14.30000E-03,+385.49995E-03,-2.56250000E+00,-2.43750000E+00,+4.25000000E+00
-14.25000E-03,+510.49995E-03,-1.31250000E+00,-562.50000E-03,-2.00000000E+00
-14.20000E-03,+635.49995E-03,-1.62500000E+00,-875.00000E-03,-2.00000000E+00
-14.15000E-03,+479.24995E-03,+2.12500000E+00,-8.37500000E+00,+17.37500000E+00
-14.10000E-03,+291.74995E-03,+4.00000000E+00,-8.68750000E+00,+16.75000000E+00
-14.05000E-03,+416.74995E-03,-2.25000000E+00,-2.75000000E+00,+3.00000000E+00
-14.00000E-03,+479.24995E-03,-1.31250000E+00,-875.00000E-03,-2.62500000E+00
-13.95000E-03,+635.49995E-03,-1.62500000E+00,-1.18750000E+00,-2.00000000E+00
-13.90000E-03,+385.49995E-03,+2.75000000E+00,-8.68750000E+00,+16.75000000E+00
-13.85000E-03,+322.99995E-03,-375.00000E-03,-3.68750000E+00,+4.25000000E+00
-13.80000E-03,+416.74995E-03,-1.00000000E+00,-3.06250000E+00,+3.62500000E+00
-13.75000E-03,+541.74995E-03,-1.93750000E+00,-1.18750000E+00,-2.62500000E+00
-13.70000E-03,+604.24995E-03,+3.68750000E+00,-2.12500000E+00,-3.25000000E+00
-13.65000E-03,+291.74995E-03,+3.37500000E+00,-9.00000000E+00,+16.75000000E+00
-13.60000E-03,+354.24995E-03,+250.00000E-03,-4.31250000E+00,+4.25000000E+00
-13.55000E-03,+479.24995E-03,-2.25000000E+00,-1.50000000E+00,-1.37500000E+00
-13.50000E-03,+541.74995E-03,-1.62500000E+00,-1.50000000E+00,-2.62500000E+00
-13.45000E-03,+510.49995E-03,+3.68750000E+00,-9.31250000E+00,+16.12500000E+00
-13.40000E-03,+291.74995E-03,+4.62500000E+00,-9.62500000E+00,+16.12500000E+00
-13.35000E-03,+385.49995E-03,-62.50000E-03,-4.31250000E+00,+3.62500000E+00
-13.30000E-03,+510.49995E-03,-1.62500000E+00,-1.50000000E+00,-2.62500000E+00
-13.25000E-03,+572.99995E-03,-1.93750000E+00,-1.50000000E+00,-2.62500000E+00
-13.20000E-03,+385.49995E-03,+4.00000000E+00,-9.31250000E+00,+16.12500000E+00
-13.15000E-03,+322.99995E-03,+875.00000E-03,-4.62500000E+00,+4.25000000E+00
-13.10000E-03,+385.49995E-03,+250.00000E-03,-4.00000000E+00,+3.62500000E+00
-13.05000E-03,+510.49995E-03,-1.31250000E+00,-1.50000000E+00,-3.25000000E+00
-13.00000E-03,+635.49995E-03,-2.25000000E+00,-1.50000000E+00,-2.62500000E+00
-12.95000E-03,+322.99995E-03,+4.62500000E+00,-9.62500000E+00,+15.50000000E+00
-12.90000E-03,+354.24995E-03,+875.00000E-03,-4.62500000E+00,+3.62500000E+00
-12.85000E-03,+416.74995E-03,-687.50000E-03,-4.31250000E+00,+3.00000000E+00
-12.80000E-03,+572.99995E-03,-1.31250000E+00,-1.81250000E+00,-2.62500000E+00
-12.75000E-03,+635.49995E-03,+5.25000000E+00,-9.93750000E+00,+15.50000000E+00
-12.70000E-03,+322.99995E-03,+5.25000000E+00,-9.93750000E+00,+15.50000000E+00
-12.65000E-03,+385.49995E-03,+875.00000E-03,-4.31250000E+00,+3.62500000E+00
-12.60000E-03,+510.49995E-03,-1.31250000E+00,-1.81250000E+00,-2.62500000E+00
-12.55000E-03,+604.24995E-03,-1.31250000E+00,-2.12500000E+00,-3.25000000E+00
-12.50000E-03,+510.49995E-03,+5.56250000E+00,-10.25000000E+00,+15.50000000E+00
-12.45000E-03,+322.99995E-03,+14.31250000E+00,-11.81250000E+00,+11.75000000E+00
-12.40000E-03,+510.49995E-03,-3.50000000E+00,-2.75000000E+00,+1.75000000E+00
-12.35000E-03,+729.24995E-03,-3.81250000E+00,-2.75000000E+00,+1.75000000E+00
-12.30000E-03,+947.99995E-03,-3.81250000E+00,-3.06250000E+00,+2.37500000E+00
-12.25000E-03,+666.74995E-03,+14.62500000E+00,-11.18750000E+00,+9.25000000E+00
-12.20000E-03,+510.49995E-03,-3.50000000E+00,-3.06250000E+00,+500.00000E-03
-12.15000E-03,+697.99995E-03,-3.81250000E+00,-3.06250000E+00,+1.12500000E+00
-12.10000E-03,+885.49995E-03,-3.50000000E+00,-2.75000000E+00,+1.75000000E+00
-12.05000E-03,+1.07299995E+00,-2.56250000E+00,-1.81250000E+00,-3.25000000E+00
-12.00000E-03,+572.99995E-03,+14.62500000E+00,-11.18750000E+00,+8.62500000E+00
-11.95000E-03,+510.49995E-03,-3.18750000E+00,-3.06250000E+00,+500.00000E-03
-11.90000E-03,+697.99995E-03,-3.81250000E+00,-2.75000000E+00,+500.00000E-03
-11.85000E-03,+791.74995E-03,-3.18750000E+00,-2.75000000E+00,+500.00000E-03
-11.80000E-03,+697.99995E-03,+14.93750000E+00,-11.18750000E+00,+8.00000000E+00
-11.75000E-03,+385.49995E-03,+14.93750000E+00,-10.56250000E+00,+7.37500000E+00
-11.70000E-03,+447.99995E-03,-3.50000000E+00,-2.75000000E+00,+500.00000E-03
-11.65000E-03,+604.24995E-03,-3.50000000E+00,-2.75000000E+00,-125.00000E-03
-11.60000E-03,+760.49995E-03,-3.81250000E+00,-3.06250000E+00,-125.00000E-03
-11.55000E-03,+572.99995E-03,+15.25000000E+00,-10.87500000E+00,+6.75000000E+00
-11.50000E-03,+354.24995E-03,+12.75000000E+00,-7.43750000E+00,-750.00000E-03
-11.45000E-03,+479.24995E-03,-3.18750000E+00,-2.43750000E+00,-750.00000E-03
-11.40000E-03,+572.99995E-03,-3.50000000E+00,-2.43750000E+00,-750.00000E-03
-11.35000E-03,+729.24995E-03,-3.50000000E+00,-3.06250000E+00,+500.00000E-03
-11.30000E-03,+385.49995E-03,+14.93750000E+00,-10.87500000E+00,+6.75000000E+00
-11.25000E-03,+385.49995E-03,+2.12500000E+00,-4.93750000E+00,+1.12500000E+00
-11.20000E-03,+510.49995E-03,-2.87500000E+00,-2.43750000E+00,-1.37500000E+00
-11.15000E-03,+635.49995E-03,-3.18750000E+00,-2.43750000E+00,-2.00000000E+00
